Customer ID,Age,Gender,Location,Annual Income,Total_Spent,Total_Purchases,Avg_Purchase_Value,Purchase History,Browsing History,Product Reviews,Time on Site
1028,32,Other,City K,42214,98.07,2,49.04,"[{""Date"": ""2022-03-18"", ""Category"": ""Clothing"", ""Price"": 53.94}, {""Date"": ""2022-09-05"", ""Category"": ""Clothing"", ""Price"": 44.13}]","[{""Timestamp"": ""2022-09-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-23T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-29T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Very good clothing. Happy with purchase.""}, {""Product"": ""Clothing"", ""Rating"": 4.3, ""Review"": ""Very good clothing. Happy with purchase.""}]}",44.9
1029,36,Female,City K,28675,159.53,3,53.18,"[{""Date"": ""2022-02-08"", ""Category"": ""Clothing"", ""Price"": 53.23}, {""Date"": ""2022-05-16"", ""Category"": ""Books"", ""Price"": 15.09}, {""Date"": ""2022-12-21"", ""Category"": ""Home & Garden"", ""Price"": 91.21}]","[{""Timestamp"": ""2022-05-23T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-26T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-20T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-13T00:00:00Z"", ""Product Category"": ""Clothing""}]",,56.7
1030,32,Other,City B,32884,81.89,2,40.94,"[{""Date"": ""2022-12-22"", ""Category"": ""Sports & Outdoors"", ""Price"": 55.89}, {""Date"": ""2022-01-15"", ""Category"": ""Home & Garden"", ""Price"": 26.0}]","[{""Timestamp"": ""2022-01-16T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-27T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.8, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",53.2
1031,62,Female,City K,43061,129.31,2,64.66,"[{""Date"": ""2022-08-27"", ""Category"": ""Beauty & Health"", ""Price"": 65.49}, {""Date"": ""2022-12-13"", ""Category"": ""Clothing"", ""Price"": 63.82}]","[{""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-24T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.3, ""Review"": ""Very good beauty & health. Happy with purchase.""}, {""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",58.9
1032,39,Female,City A,44815,448.37,3,149.46,"[{""Date"": ""2022-12-18"", ""Category"": ""Electronics"", ""Price"": 289.62}, {""Date"": ""2022-01-26"", ""Category"": ""Beauty & Health"", ""Price"": 66.54}, {""Date"": ""2022-09-12"", ""Category"": ""Clothing"", ""Price"": 92.21}]","[{""Timestamp"": ""2022-12-27T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-12-28T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-09-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-03T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,66.1
1033,27,Female,City H,38460,141.75,2,70.88,"[{""Date"": ""2022-06-01"", ""Category"": ""Beauty & Health"", ""Price"": 54.5}, {""Date"": ""2022-06-23"", ""Category"": ""Clothing"", ""Price"": 87.25}]","[{""Timestamp"": ""2022-05-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-03T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-15T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-30T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-21T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Very good clothing. Happy with purchase.""}]}",33.5
1034,49,Male,City J,44371,218.06,3,72.69,"[{""Date"": ""2022-10-15"", ""Category"": ""Home & Garden"", ""Price"": 83.22}, {""Date"": ""2022-11-09"", ""Category"": ""Home & Garden"", ""Price"": 62.04}, {""Date"": ""2022-02-02"", ""Category"": ""Clothing"", ""Price"": 72.8}]","[{""Timestamp"": ""2022-02-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Very good clothing. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 4.0, ""Review"": ""Very good home & garden. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",30.2
1035,25,Female,City K,45689,71.57,2,35.78,"[{""Date"": ""2022-09-08"", ""Category"": ""Books"", ""Price"": 24.58}, {""Date"": ""2022-05-24"", ""Category"": ""Electronics"", ""Price"": 46.99}]","[{""Timestamp"": ""2022-09-12T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-17T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-05-31T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-05-15T00:00:00Z"", ""Product Category"": ""Books""}]",,32.9
1036,42,Female,City B,31428,231.57,3,77.19,"[{""Date"": ""2022-11-25"", ""Category"": ""Sports & Outdoors"", ""Price"": 95.25}, {""Date"": ""2022-01-11"", ""Category"": ""Home & Garden"", ""Price"": 26.72}, {""Date"": ""2022-06-20"", ""Category"": ""Electronics"", ""Price"": 109.6}]","[{""Timestamp"": ""2022-06-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-03T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-01-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-06-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,60.6
1037,18,Male,City J,22124,12.66,1,12.66,"[{""Date"": ""2022-03-31"", ""Category"": ""Books"", ""Price"": 12.66}]","[{""Timestamp"": ""2022-04-06T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-04-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-04T00:00:00Z"", ""Product Category"": ""Books""}]",,15.0
1038,24,Other,City I,31016,331.68,1,331.68,"[{""Date"": ""2022-11-26"", ""Category"": ""Electronics"", ""Price"": 331.68}]","[{""Timestamp"": ""2022-11-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-30T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-05T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.3, ""Review"": ""Very good electronics. Happy with purchase.""}]}",25.1
1039,42,Other,City I,54253,520.34,3,173.45,"[{""Date"": ""2022-09-16"", ""Category"": ""Home & Garden"", ""Price"": 143.55}, {""Date"": ""2022-02-20"", ""Category"": ""Home & Garden"", ""Price"": 182.24}, {""Date"": ""2022-02-28"", ""Category"": ""Home & Garden"", ""Price"": 194.55}]","[{""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-08T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.3, ""Review"": ""Very good home & garden. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 4.3, ""Review"": ""Very good home & garden. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 3.3, ""Review"": ""Decent home & garden. Met expectations.""}]}",60.0
1040,48,Other,City E,64981,584.75,4,146.19,"[{""Date"": ""2022-10-23"", ""Category"": ""Books"", ""Price"": 22.84}, {""Date"": ""2022-03-21"", ""Category"": ""Home & Garden"", ""Price"": 160.22}, {""Date"": ""2022-04-25"", ""Category"": ""Home & Garden"", ""Price"": 201.05}, {""Date"": ""2022-06-29"", ""Category"": ""Home & Garden"", ""Price"": 200.64}]","[{""Timestamp"": ""2022-10-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-11-01T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-21T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-10-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-03T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-03-16T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-15T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-08T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.3, ""Review"": ""Very good books. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 2.9, ""Review"": ""Disappointed with this home & garden.""}]}",108.6
1041,42,Female,City J,39225,110.28,2,55.14,"[{""Date"": ""2022-04-15"", ""Category"": ""Beauty & Health"", ""Price"": 26.29}, {""Date"": ""2022-04-19"", ""Category"": ""Clothing"", ""Price"": 83.99}]","[{""Timestamp"": ""2022-04-19T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-09T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-27T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-18T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.3, ""Review"": ""Very good beauty & health. Happy with purchase.""}, {""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",70.9
1042,38,Female,City L,51509,631.71,3,210.57,"[{""Date"": ""2022-06-20"", ""Category"": ""Electronics"", ""Price"": 297.29}, {""Date"": ""2022-02-09"", ""Category"": ""Electronics"", ""Price"": 207.58}, {""Date"": ""2022-02-28"", ""Category"": ""Home & Garden"", ""Price"": 126.84}]","[{""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-22T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-13T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-03-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-02-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-25T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-17T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.7, ""Review"": ""Decent electronics. Met expectations.""}, {""Product"": ""Electronics"", ""Rating"": 2.8, ""Review"": ""Disappointed with this electronics.""}]}",92.8
1043,36,Male,City F,38718,94.08,2,47.04,"[{""Date"": ""2022-02-09"", ""Category"": ""Books"", ""Price"": 24.79}, {""Date"": ""2022-02-16"", ""Category"": ""Clothing"", ""Price"": 69.29}]","[{""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-22T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-08T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-22T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.2, ""Review"": ""Very good clothing. Happy with purchase.""}, {""Product"": ""Books"", ""Rating"": 5, ""Review"": ""Excellent books! Highly recommend.""}]}",40.9
1044,22,Female,City K,25926,269.14,2,134.57,"[{""Date"": ""2022-11-20"", ""Category"": ""Electronics"", ""Price"": 229.18}, {""Date"": ""2022-02-03"", ""Category"": ""Clothing"", ""Price"": 39.96}]","[{""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-01-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Clothing""}]",,26.2
1045,31,Other,City L,43656,344.78,2,172.39,"[{""Date"": ""2022-12-17"", ""Category"": ""Home & Garden"", ""Price"": 198.78}, {""Date"": ""2022-02-17"", ""Category"": ""Home & Garden"", ""Price"": 146.0}]","[{""Timestamp"": ""2022-02-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-13T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-09T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.5, ""Review"": ""Excellent home & garden! Highly recommend.""}]}",24.2
1046,34,Other,City C,43366,416.65,3,138.88,"[{""Date"": ""2022-03-20"", ""Category"": ""Home & Garden"", ""Price"": 50.1}, {""Date"": ""2022-12-21"", ""Category"": ""Electronics"", ""Price"": 285.69}, {""Date"": ""2022-03-26"", ""Category"": ""Clothing"", ""Price"": 80.86}]","[{""Timestamp"": ""2022-12-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-30T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-18T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-12-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,70.1
1047,52,Other,City C,36111,256.94,2,128.47,"[{""Date"": ""2022-01-27"", ""Category"": ""Beauty & Health"", ""Price"": 47.37}, {""Date"": ""2022-07-10"", ""Category"": ""Electronics"", ""Price"": 209.57}]","[{""Timestamp"": ""2022-01-26T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-01-30T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,29.6
1048,44,Female,City A,59736,193.4,3,64.47,"[{""Date"": ""2022-07-22"", ""Category"": ""Home & Garden"", ""Price"": 124.7}, {""Date"": ""2022-05-01"", ""Category"": ""Books"", ""Price"": 18.52}, {""Date"": ""2022-02-11"", ""Category"": ""Clothing"", ""Price"": 50.18}]","[{""Timestamp"": ""2022-04-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-02-05T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-05T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-20T00:00:00Z"", ""Product Category"": ""Home & Garden""}]",,75.2
1049,18,Male,City E,38197,50.56,1,50.56,"[{""Date"": ""2022-05-03"", ""Category"": ""Clothing"", ""Price"": 50.56}]","[{""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-02T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-11T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Very good clothing. Happy with purchase.""}]}",18.3
1050,43,Other,City I,37928,354.34,2,177.17,"[{""Date"": ""2022-09-17"", ""Category"": ""Beauty & Health"", ""Price"": 42.19}, {""Date"": ""2022-07-19"", ""Category"": ""Electronics"", ""Price"": 312.15}]","[{""Timestamp"": ""2022-07-20T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-11T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Electronics""}]",,36.5
1051,35,Male,City K,41591,278.67,2,139.34,"[{""Date"": ""2022-12-23"", ""Category"": ""Electronics"", ""Price"": 189.65}, {""Date"": ""2022-04-04"", ""Category"": ""Clothing"", ""Price"": 89.02}]","[{""Timestamp"": ""2022-03-26T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-12-14T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Electronics""}]",,33.7
1052,31,Male,City E,39869,383.21,2,191.6,"[{""Date"": ""2022-01-25"", ""Category"": ""Electronics"", ""Price"": 312.12}, {""Date"": ""2022-06-19"", ""Category"": ""Home & Garden"", ""Price"": 71.09}]","[{""Timestamp"": ""2022-06-21T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-19T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-24T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-01-28T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 3.8, ""Review"": ""Decent electronics. Met expectations.""}, {""Product"": ""Home & Garden"", ""Rating"": 3.7, ""Review"": ""Decent home & garden. Met expectations.""}]}",33.3
